CMDLINE d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\.venv\Scripts\python.exe d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\antistasi_logbook\__main__.py
MEM 543.347656 1672725653.3226
MEM 543.347656 1672725653.4314
MEM 543.347656 1672725653.5391
MEM 543.347656 1672725653.6468
MEM 543.351562 1672725653.7555
MEM 543.351562 1672725653.8632
MEM 543.351562 1672725653.9719
MEM 543.351562 1672725654.0796
MEM 543.351562 1672725654.1884
MEM 543.351562 1672725654.2961
MEM 543.351562 1672725654.4048
MEM 543.351562 1672725654.5125
MEM 543.351562 1672725654.6222
MEM 543.351562 1672725654.7289
MEM 543.621094 1672725654.8376
MEM 543.625000 1672725654.9453
MEM 543.734375 1672725655.0540
MEM 544.582031 1672725655.1627
MEM 542.945312 1672725655.2694
MEM 542.945312 1672725655.3782
MEM 542.945312 1672725655.4869
MEM 542.945312 1672725655.5946
MEM 543.003906 1672725655.7033
MEM 543.003906 1672725655.8110
MEM 543.003906 1672725655.9197
MEM 543.003906 1672725656.0274
MEM 543.007812 1672725656.1361
MEM 543.007812 1672725656.2438
MEM 543.148438 1672725656.3525
MEM 543.148438 1672725656.4603
MEM 543.148438 1672725656.5690
MEM 543.148438 1672725656.6767
MEM 543.148438 1672725656.7854
MEM 543.148438 1672725656.8931
MEM 543.355469 1672725657.0018
MEM 544.324219 1672725657.1095
MEM 544.277344 1672725657.2172
MEM 618.488281 1672725657.3269
MEM 643.585938 1672725657.4347
MEM 737.597656 1672725657.5424
MEM 644.843750 1672725657.6511
MEM 722.269531 1672725657.7598
MEM 547.312500 1672725657.8665
MEM 547.312500 1672725657.9752
MEM 547.312500 1672725658.0839
MEM 547.312500 1672725658.1927
MEM 547.312500 1672725658.3004
MEM 547.312500 1672725658.4081
MEM 547.312500 1672725658.5168
MEM 547.312500 1672725658.6255
MEM 547.312500 1672725658.7332
MEM 547.312500 1672725658.8409
MEM 547.312500 1672725658.9496
MEM 548.199219 1672725659.0573
MEM 548.203125 1672725659.1660
MEM 548.207031 1672725659.2737
MEM 550.078125 1672725659.3824
MEM 562.632812 1672725659.4912
MEM 560.691406 1672725659.5999
MEM 560.691406 1672725659.7066
MEM 560.691406 1672725659.8143
MEM 560.691406 1672725659.9230
MEM 560.691406 1672725660.0317
MEM 554.605469 1672725660.1394
MEM 554.660156 1672725660.2481
MEM 554.675781 1672725660.3558
MEM 554.980469 1672725660.4646
MEM 555.570312 1672725660.5723
MEM 555.570312 1672725660.6810
MEM 555.570312 1672725660.7887
MEM 555.570312 1672725660.8974
MEM 555.570312 1672725661.0051
MEM 555.570312 1672725661.1138
MEM 555.640625 1672725661.2215
MEM 555.656250 1672725661.3302
MEM 610.433594 1672725661.4389
MEM 555.660156 1672725661.5467
MEM 555.660156 1672725661.6544
MEM 648.480469 1672725661.7631
MEM 555.703125 1672725661.8708
MEM 555.703125 1672725661.9785
MEM 556.589844 1672725662.0872
MEM 563.824219 1672725662.1969
MEM 564.113281 1672725662.3036
MEM 564.121094 1672725662.4124
MEM 564.121094 1672725662.5201
MEM 564.378906 1672725662.6298
MEM 564.664062 1672725662.7365
MEM 564.671875 1672725662.8452
MEM 564.671875 1672725662.9539
MEM 564.671875 1672725663.0616
MEM 558.585938 1672725663.1694
MEM 558.585938 1672725663.2781
MEM 558.585938 1672725663.3868
MEM 558.621094 1672725663.4945
MEM 558.656250 1672725663.6022
MEM 558.656250 1672725663.7109
MEM 559.898438 1672725663.8186
MEM 561.875000 1672725663.9273
MEM 563.820312 1672725664.0350
MEM 565.843750 1672725664.1437
MEM 567.820312 1672725664.2514
MEM 569.851562 1672725664.3611
MEM 571.855469 1672725664.4679
MEM 573.539062 1672725664.5766
MEM 573.558594 1672725664.6843
MEM 573.558594 1672725664.7930
MEM 573.562500 1672725664.9007
MEM 569.570312 1672725665.0094
MEM 569.589844 1672725665.1171
MEM 570.519531 1672725665.2258
MEM 571.257812 1672725665.3335
MEM 573.328125 1672725665.4422
MEM 573.375000 1672725665.5500
MEM 573.410156 1672725665.6587
MEM 573.410156 1672725665.7664
MEM 573.410156 1672725665.8761
MEM 595.070312 1672725665.9828
MEM 574.382812 1672725666.0915
MEM 667.566406 1672725666.1992
MEM 667.570312 1672725666.3079
MEM 574.792969 1672725666.4156
MEM 574.792969 1672725666.5244
MEM 574.800781 1672725666.6321
MEM 574.800781 1672725666.7408
MEM 574.800781 1672725666.8485
MEM 574.800781 1672725666.9572
MEM 574.808594 1672725667.0649
MEM 574.816406 1672725667.1736
MEM 574.816406 1672725667.2813
MEM 574.816406 1672725667.3901
MEM 574.816406 1672725667.4978
MEM 575.335938 1672725667.6065
MEM 576.382812 1672725667.7142
MEM 578.160156 1672725667.8229
MEM 578.335938 1672725667.9306
MEM 587.644531 1672725668.0383
MEM 587.675781 1672725668.1460
MEM 587.687500 1672725668.2547
MEM 587.687500 1672725668.3624
MEM 587.687500 1672725668.4721
MEM 581.910156 1672725668.5789
MEM 587.804688 1672725668.6856
MEM 587.808594 1672725668.7943
MEM 587.808594 1672725668.9030
MEM 587.808594 1672725669.0107
MEM 587.808594 1672725669.1194
MEM 587.871094 1672725669.2271
MEM 587.902344 1672725669.3358
MEM 587.902344 1672725669.4435
MEM 587.902344 1672725669.5523
MEM 587.910156 1672725669.6600
MEM 587.910156 1672725669.7677
MEM 588.265625 1672725669.8764
MEM 588.265625 1672725669.9841
MEM 588.265625 1672725670.0918
MEM 588.265625 1672725670.2005
MEM 588.265625 1672725670.3082
MEM 588.265625 1672725670.4169
MEM 588.265625 1672725670.5247
MEM 588.265625 1672725670.6334
MEM 588.265625 1672725670.7411
MEM 588.265625 1672725670.8498
MEM 588.277344 1672725670.9575
MEM 588.277344 1672725671.0662
MEM 588.277344 1672725671.1740
MEM 588.277344 1672725671.2836
MEM 582.496094 1672725671.3903
MEM 582.496094 1672725671.4981
MEM 582.496094 1672725671.6068
MEM 582.496094 1672725671.7155
MEM 582.496094 1672725671.8232
MEM 582.496094 1672725671.9319
MEM 582.496094 1672725672.0396
MEM 582.519531 1672725672.1483
MEM 582.546875 1672725672.2560
MEM 582.546875 1672725672.3648
MEM 582.546875 1672725672.4725
MEM 582.542969 1672725672.5812
MEM 582.542969 1672725672.6889
MEM 582.542969 1672725672.7976
MEM 582.539062 1672725672.9053
MEM 582.535156 1672725673.0140
MEM 582.531250 1672725673.1217
MEM 582.531250 1672725673.2294
MEM 582.527344 1672725673.3381
MEM 582.527344 1672725673.4469
MEM 582.527344 1672725673.5546
MEM 582.667969 1672725673.6633
MEM 582.718750 1672725673.7710
MEM 582.726562 1672725673.8787
MEM 582.726562 1672725673.9874
MEM 584.042969 1672725674.0961
MEM 584.125000 1672725674.2038
MEM 584.156250 1672725674.3125
MEM 584.156250 1672725674.4202
MEM 584.156250 1672725674.5290
MEM 584.308594 1672725674.6367
MEM 584.355469 1672725674.7454
MEM 584.402344 1672725674.8531
MEM 584.601562 1672725674.9618
MEM 584.621094 1672725675.0695
MEM 584.621094 1672725675.1782
MEM 584.625000 1672725675.2860
MEM 584.781250 1672725675.3947
MEM 584.828125 1672725675.5024
MEM 584.859375 1672725675.6112
MEM 584.859375 1672725675.7198
MEM 584.910156 1672725675.8275
MEM 585.105469 1672725675.9353
MEM 585.132812 1672725676.0440
MEM 585.136719 1672725676.1517
MEM 585.140625 1672725676.2605
MEM 585.191406 1672725676.3692
MEM 587.011719 1672725676.4769
MEM 588.917969 1672725676.5846
MEM 590.847656 1672725676.6933
MEM 592.796875 1672725676.8020
MEM 593.136719 1672725676.9097
MEM 593.140625 1672725677.0174
MEM 593.535156 1672725677.1251
MEM 595.031250 1672725677.2339
MEM 595.031250 1672725677.3436
MEM 595.031250 1672725677.4503
MEM 596.378906 1672725677.5590
MEM 597.574219 1672725677.6667
MEM 598.367188 1672725677.7764
MEM 598.367188 1672725677.8842
MEM 598.367188 1672725677.9918
MEM 598.367188 1672725678.0996
MEM 598.371094 1672725678.2083
MEM 598.371094 1672725678.3160
MEM 598.375000 1672725678.4247
MEM 627.355469 1672725678.5344
MEM 655.527344 1672725678.6421
MEM 599.500000 1672725678.7488
MEM 600.550781 1672725678.8575
MEM 694.074219 1672725678.9653
MEM 601.574219 1672725679.0739
MEM 601.574219 1672725679.1816
MEM 601.574219 1672725679.2904
MEM 601.574219 1672725679.3981
MEM 601.570312 1672725679.5068
MEM 610.890625 1672725679.6145
MEM 611.019531 1672725679.7232
MEM 611.019531 1672725679.8309
MEM 615.734375 1672725679.9396
MEM 612.269531 1672725680.0484
MEM 612.269531 1672725680.1560
MEM 612.269531 1672725680.2638
MEM 612.269531 1672725680.3725
MEM 612.269531 1672725680.4802
MEM 612.273438 1672725680.5899
MEM 612.273438 1672725680.6966
MEM 612.273438 1672725680.8053
MEM 612.277344 1672725680.9130
MEM 612.285156 1672725681.0218
MEM 612.292969 1672725681.1294
MEM 612.292969 1672725681.2382
MEM 612.292969 1672725681.3459
MEM 612.292969 1672725681.4556
MEM 607.984375 1672725681.5623
MEM 607.984375 1672725681.6710
MEM 607.996094 1672725681.7787
MEM 608.000000 1672725681.8874
MEM 608.000000 1672725681.9951
MEM 607.984375 1672725682.1038
MEM 607.984375 1672725682.2116
MEM 608.015625 1672725682.3203
MEM 608.558594 1672725682.4280
MEM 608.589844 1672725682.5367
MEM 608.589844 1672725682.6444
MEM 608.593750 1672725682.7531
MEM 608.601562 1672725682.8608
MEM 608.617188 1672725682.9695
MEM 608.621094 1672725683.0772
MEM 608.621094 1672725683.1849
MEM 609.382812 1672725683.2937
MEM 611.429688 1672725683.4024
MEM 612.207031 1672725683.5101
MEM 612.218750 1672725683.6178
MEM 612.214844 1672725683.7265
MEM 612.207031 1672725683.8352
MEM 612.410156 1672725683.9429
MEM 612.503906 1672725684.0517
MEM 612.648438 1672725684.1594
MEM 612.691406 1672725684.2681
MEM 612.691406 1672725684.3758
MEM 612.718750 1672725684.4845
MEM 612.789062 1672725684.5922
MEM 612.828125 1672725684.7009
MEM 612.878906 1672725684.8086
MEM 613.519531 1672725684.9173
MEM 614.292969 1672725685.0251
MEM 615.363281 1672725685.1338
MEM 616.378906 1672725685.2425
MEM 616.378906 1672725685.3502
MEM 616.378906 1672725685.4579
MEM 616.382812 1672725685.5666
MEM 616.382812 1672725685.6743
MEM 616.382812 1672725685.7860
MEM 616.382812 1672725685.8937
MEM 616.382812 1672725686.0014
MEM 616.382812 1672725686.1101
MEM 616.382812 1672725686.2183
MEM 616.382812 1672725686.3314
MEM 616.382812 1672725686.4381
MEM 616.382812 1672725686.5449
MEM 558.925781 1672725686.6536
MEM 449.867188 1672725686.7613
MEM 450.007812 1672725686.8700
MEM 450.152344 1672725686.9777
MEM 450.218750 1672725687.0864
MEM 450.250000 1672725687.1941
MEM 450.265625 1672725687.3028
MEM 450.894531 1672725687.4106
MEM 459.550781 1672725687.5202
MEM 474.492188 1672725687.6270
MEM 573.253906 1672725687.7357
MEM 580.867188 1672725687.8434
MEM 584.039062 1672725687.9521
MEM 584.441406 1672725688.0608
MEM 584.699219 1672725688.1685
MEM 481.332031 1672725688.2772
MEM 481.335938 1672725688.3850
MEM 481.421875 1672725688.4926
MEM 481.421875 1672725688.6014
MEM 481.437500 1672725688.7091
MEM 481.609375 1672725688.8178
MEM 481.839844 1672725688.9255
MEM 481.875000 1672725689.0352
MEM 481.949219 1672725689.1419
MEM 481.972656 1672725689.2496
MEM 482.007812 1672725689.3583
MEM 486.585938 1672725689.4660
MEM 508.464844 1672725689.5747
MEM 510.757812 1672725689.6835
MEM 516.253906 1672725689.7922
MEM 517.644531 1672725689.8999
MEM 528.324219 1672725690.0076
MEM 529.250000 1672725690.1153
MEM 529.250000 1672725690.2230
MEM 529.250000 1672725690.3318
MEM 529.273438 1672725690.4395
MEM 529.273438 1672725690.5482
MEM 529.273438 1672725690.6559
MEM 529.281250 1672725690.7646
MEM 529.285156 1672725690.8723
MEM 529.285156 1672725690.9810
MEM 529.285156 1672725691.0887
MEM 529.285156 1672725691.1974
MEM 519.191406 1672725691.3052
MEM 519.195312 1672725691.4149
MEM 519.199219 1672725691.5216
MEM 519.199219 1672725691.6303
MEM 519.199219 1672725691.7380
MEM 519.214844 1672725691.8467
MEM 519.226562 1672725691.9544
MEM 519.226562 1672725692.0631
MEM 519.230469 1672725692.1708
MEM 519.234375 1672725692.2795
MEM 519.238281 1672725692.3873
MEM 519.238281 1672725692.4960
MEM 519.238281 1672725692.6037
MEM 519.222656 1672725692.7134
MEM 519.417969 1672725692.8201
MEM 521.777344 1672725692.9288
MEM 521.785156 1672725693.0365
MEM 528.300781 1672725693.1452
MEM 529.781250 1672725693.2529
MEM 531.332031 1672725693.3616
MEM 533.136719 1672725693.4693
MEM 534.062500 1672725693.5780
MEM 534.062500 1672725693.6858
MEM 534.062500 1672725693.7945
MEM 534.062500 1672725693.9022
MEM 534.062500 1672725694.0099
MEM 534.062500 1672725694.1186
MEM 534.171875 1672725694.2273
MEM 534.171875 1672725694.3360
MEM 535.699219 1672725694.4427
MEM 535.699219 1672725694.5524
MEM 535.699219 1672725694.6602
MEM 535.699219 1672725694.7689
MEM 535.738281 1672725694.8766
MEM 536.835938 1672725694.9843
MEM 536.835938 1672725695.0930
MEM 536.835938 1672725695.1997
MEM 536.835938 1672725695.3094
MEM 536.925781 1672725695.4162
MEM 539.425781 1672725695.5259
MEM 539.425781 1672725695.6326
MEM 539.621094 1672725695.7423
MEM 540.421875 1672725695.8490
MEM 634.382812 1672725695.9577
MEM 645.660156 1672725696.0654
MEM 703.101562 1672725696.1751
MEM 647.351562 1672725696.2838
MEM 647.351562 1672725696.3905
MEM 647.414062 1672725696.4992
MEM 647.414062 1672725696.6060
MEM 647.414062 1672725696.7157
MEM 647.414062 1672725696.8234
MEM 542.718750 1672725696.9311
MEM 542.718750 1672725697.0388
MEM 543.835938 1672725697.1485
MEM 552.585938 1672725697.2552
MEM 553.289062 1672725697.3639
MEM 558.476562 1672725697.4716
MEM 565.406250 1672725697.5823
MEM 566.285156 1672725697.6881
MEM 566.296875 1672725697.7968
MEM 566.304688 1672725697.9045
MEM 566.304688 1672725698.0132
MEM 566.304688 1672725698.1209
MEM 566.304688 1672725698.2296
MEM 566.285156 1672725698.3373
MEM 566.316406 1672725698.4461
MEM 566.351562 1672725698.5537
MEM 566.351562 1672725698.6625
MEM 566.355469 1672725698.7702
MEM 566.355469 1672725698.8789
MEM 566.355469 1672725698.9866
MEM 552.625000 1672725699.0953
MEM 552.656250 1672725699.2030
MEM 556.800781 1672725699.3117
MEM 556.816406 1672725699.4194
MEM 556.816406 1672725699.5282
MEM 556.816406 1672725699.6358
MEM 556.855469 1672725699.7446
MEM 556.855469 1672725699.8523
MEM 556.855469 1672725699.9610
MEM 556.855469 1672725700.0687
MEM 556.855469 1672725700.1774
MEM 556.960938 1672725700.2851
MEM 557.179688 1672725700.3938
MEM 557.179688 1672725700.5015
MEM 557.179688 1672725700.6102
MEM 557.179688 1672725700.7180
MEM 557.179688 1672725700.8257
MEM 557.179688 1672725700.9344
MEM 557.324219 1672725701.0421
MEM 557.300781 1672725701.1498
MEM 557.300781 1672725701.2585
MEM 557.300781 1672725701.3662
MEM 557.300781 1672725701.4749
MEM 557.300781 1672725701.5826
MEM 557.300781 1672725701.6914
MEM 557.300781 1672725701.7991
MEM 557.300781 1672725701.9078
MEM 557.300781 1672725702.0155
MEM 557.300781 1672725702.1242
MEM 557.300781 1672725702.2319
MEM 557.300781 1672725702.3386
MEM 553.187500 1672725702.4473
MEM 553.187500 1672725702.5560
MEM 553.187500 1672725702.6638
MEM 553.199219 1672725702.7725
MEM 553.199219 1672725702.8802
MEM 553.222656 1672725702.9889
MEM 553.414062 1672725703.0966
MEM 553.714844 1672725703.2053
MEM 555.023438 1672725703.3130
MEM 556.210938 1672725703.4217
MEM 556.933594 1672725703.5294
MEM 558.800781 1672725703.6382
MEM 560.046875 1672725703.7459
MEM 597.277344 1672725703.8556
MEM 690.710938 1672725703.9643
MEM 690.714844 1672725704.0710
MEM 692.437500 1672725704.1787
MEM 692.437500 1672725704.2884
MEM 692.437500 1672725704.3951
MEM 692.437500 1672725704.5038
MEM 608.105469 1672725704.6115
MEM 563.207031 1672725704.7193
MEM 563.207031 1672725704.8280
MEM 563.207031 1672725704.9377
MEM 563.207031 1672725705.0444
MEM 563.207031 1672725705.1521
MEM 563.250000 1672725705.2608
MEM 563.363281 1672725705.3685
MEM 563.398438 1672725705.4772
MEM 563.425781 1672725705.5859
MEM 565.753906 1672725705.6937
MEM 566.000000 1672725705.8024
MEM 566.082031 1672725705.9101
MEM 566.207031 1672725706.0188
MEM 566.253906 1672725706.1265
MEM 566.250000 1672725706.2352
MEM 566.265625 1672725706.3429
MEM 566.265625 1672725706.4516
MEM 566.265625 1672725706.5593
MEM 566.265625 1672725706.6680
MEM 566.843750 1672725706.7758
MEM 566.839844 1672725706.8845
MEM 566.835938 1672725706.9922
MEM 566.835938 1672725707.1009
MEM 566.835938 1672725707.2086
MEM 567.136719 1672725707.3173
MEM 567.460938 1672725707.4250
MEM 567.496094 1672725707.5337
MEM 567.539062 1672725707.6414
MEM 567.640625 1672725707.7492
MEM 567.671875 1672725707.8579
MEM 567.695312 1672725707.9666
MEM 567.691406 1672725708.0743
MEM 568.148438 1672725708.1830
MEM 568.171875 1672725708.2907
MEM 568.210938 1672725708.3994
MEM 568.218750 1672725708.5071
MEM 568.218750 1672725708.6158
MEM 568.218750 1672725708.7236
MEM 568.218750 1672725708.8324
MEM 568.218750 1672725708.9401
MEM 568.218750 1672725709.0487
MEM 568.218750 1672725709.1565
MEM 568.207031 1672725709.2642
MEM 569.410156 1672725709.3719
MEM 569.765625 1672725709.4806
MEM 572.425781 1672725709.5883
MEM 572.609375 1672725709.6970
MEM 572.609375 1672725709.8047
MEM 574.203125 1672725709.9144
MEM 574.203125 1672725710.0211
MEM 574.203125 1672725710.1299
MEM 574.203125 1672725710.2376
MEM 574.218750 1672725710.3463
MEM 574.218750 1672725710.4541
MEM 574.218750 1672725710.5618
MEM 574.218750 1672725710.6705
MEM 574.218750 1672725710.7792
MEM 574.218750 1672725710.8869
MEM 574.265625 1672725710.9957
MEM 575.480469 1672725711.1034
MEM 576.363281 1672725711.2130
MEM 623.902344 1672725711.3208
MEM 784.171875 1672725711.4285
MEM 784.402344 1672725711.5372
MEM 784.734375 1672725711.6449
MEM 784.734375 1672725711.7526
MEM 784.734375 1672725711.8623
MEM 786.460938 1672725711.9700
MEM 786.714844 1672725712.0787
MEM 786.820312 1672725712.1854
MEM 787.722656 1672725712.2942
MEM 687.265625 1672725712.4019
MEM 688.093750 1672725712.5106
MEM 689.671875 1672725712.6183
MEM 689.671875 1672725712.7270
MEM 586.019531 1672725712.8347
MEM 586.019531 1672725712.9434
MEM 586.019531 1672725713.0512
MEM 586.019531 1672725713.1598
MEM 586.031250 1672725713.2675
MEM 586.031250 1672725713.3763
MEM 586.031250 1672725713.4840
MEM 586.031250 1672725713.5927
MEM 586.031250 1672725713.7004
MEM 587.113281 1672725713.8091
MEM 591.769531 1672725713.9168
MEM 602.285156 1672725714.0255
MEM 602.285156 1672725714.1332
MEM 594.214844 1672725714.2419
MEM 594.214844 1672725714.3507
MEM 594.214844 1672725714.4584
MEM 594.476562 1672725714.5661
MEM 594.476562 1672725714.6748
MEM 607.371094 1672725714.7825
MEM 607.371094 1672725714.8902
MEM 607.375000 1672725714.9999
MEM 607.375000 1672725715.1076
MEM 607.375000 1672725715.2163
MEM 607.375000 1672725715.3241
MEM 607.375000 1672725715.4328
MEM 607.375000 1672725715.5405
MEM 607.378906 1672725715.6482
MEM 607.378906 1672725715.7569
MEM 607.378906 1672725715.8646
MEM 607.378906 1672725715.9733
MEM 599.238281 1672725716.0810
MEM 599.238281 1672725716.1907
MEM 599.238281 1672725716.2974
MEM 599.238281 1672725716.4062
MEM 599.238281 1672725716.5139
MEM 599.238281 1672725716.6226
MEM 599.367188 1672725716.7293
MEM 599.394531 1672725716.8380
MEM 599.394531 1672725716.9457
MEM 599.394531 1672725717.0545
MEM 599.394531 1672725717.1621
MEM 599.417969 1672725717.2709
MEM 658.554688 1672725717.3786
MEM 751.332031 1672725717.4873
MEM 751.476562 1672725717.5960
MEM 751.480469 1672725717.7037
MEM 751.484375 1672725717.8114
MEM 751.484375 1672725717.9201
MEM 751.484375 1672725718.0278
MEM 751.476562 1672725718.1365
MEM 751.714844 1672725718.2462
MEM 845.187500 1672725718.3539
MEM 845.187500 1672725718.4627
MEM 790.800781 1672725718.5704
MEM 856.449219 1672725718.6769
MEM 857.109375 1672725718.7863
MEM 857.824219 1672725718.8948
MEM 858.156250 1672725719.0032
MEM 859.820312 1672725719.1112
MEM 863.296875 1672725719.2199
MEM 863.339844 1672725719.3283
MEM 863.382812 1672725719.4370
MEM 863.429688 1672725719.5447
MEM 761.562500 1672725719.6522
MEM 761.562500 1672725719.7628
MEM 761.562500 1672725719.8705
MEM 761.558594 1672725719.9772
MEM 761.558594 1672725720.0860
MEM 761.558594 1672725720.1937
MEM 761.578125 1672725720.3024
MEM 761.621094 1672725720.4102
MEM 761.644531 1672725720.5189
MEM 761.648438 1672725720.6266
MEM 640.355469 1672725720.7353
MEM 609.886719 1672725720.8430
MEM 618.878906 1672725720.9517
MEM 617.199219 1672725721.0594
MEM 689.367188 1672725721.1672
MEM 617.199219 1672725721.2749
MEM 617.199219 1672725721.3836
MEM 617.199219 1672725721.4913
MEM 617.199219 1672725721.6004
MEM 617.199219 1672725721.7076
MEM 617.199219 1672725721.8153
MEM 617.199219 1672725721.9240
MEM 617.199219 1672725722.0327
MEM 617.199219 1672725722.1414
MEM 617.199219 1672725722.2491
MEM 611.921875 1672725722.3578
MEM 611.921875 1672725722.4656
MEM 611.921875 1672725722.5732
MEM 611.921875 1672725722.6819
MEM 611.937500 1672725722.7897
MEM 658.066406 1672725722.8994
